ID,YEAR,LOC,SN,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,NOX,CO
17875,2019,Luxembourg,0903XTR,18.516,1009.4,80.57,3.8037,25.911,1090.3,550.02,135.19,12.037,-,1.2661
17876,2021,Czech Republic,0903XTR,13.382,1015.2,88.189,2.9808,24.419,1085.9,549.83,133.87,11.897,73.576,1.733
17877,2021,Germany,0903XTR,25.862,1011.7,66.285,3.4543,20.55,1060.6,549.78,111.08,10.739,-,4.0015
17878,2020,Luxembourg,0903XTR,16.727,1015.2,84.11,3.346,24.748,1088.3,550.02,133.92,12.018,-,1.4709
17879,2018,Croatia,0903XTR,11.472,1015.6,60.817,4.1403,31.975,1100.0,537.32,157.62,13.752,-,3.1889
17880,2020,Latvia,0903XTR,7.2154,1016.7,86.301,2.5432,19.419,1037.7,536.63,110.32,10.484,-,13.131
17881,2019,Italy,0903XTR,11.864,1013.7,84.873,3.5119,25.273,1077.9,549.97,134.25,11.927,63.274,1.3119
17882,2022,Czech Republic,0903XTR,25.436,1010.9,82.65,3.8502,25.818,1092.8,550.56,134.76,12.287,-,0.50803
17883,2021,Portugal,0903XTR,22.711,1017.0,75.897,3.3673,20.022,1058.5,549.87,110.49,10.52,-,3.8956
17884,2018,Denmark,0903XTR,8.6095,1010.8,78.886,2.5891,18.752,1045.2,549.43,109.64,10.272,-,6.1855
17885,2019,France,0903XTR,9.7952,1013.7,97.796,3.1282,22.357,1061.6,549.84,122.75,11.065,-,0.80299
17886,2019,Slovenia,0903XTR,12.628,1004.0,82.264,3.5346,29.847,1099.0,544.53,152.11,13.214,62.176,1.0085
17887,2021,Hungary,0903XTR,27.107,1008.4,67.883,4.1747,25.924,1092.0,549.88,133.8,11.998,-,1.2597
17888,2020,Denmark,0903XTR,21.165,1010.4,83.956,4.0362,25.166,1089.2,549.97,134.03,12.146,-,1.8988
17889,2022,Bulgaria,0903XTR,12.084,1015.7,89.853,4.4157,24.016,1085.5,549.99,133.67,11.978,-,1.1634
17890,2021,Luxembourg,0903XTR,21.963,1016.1,61.657,4.337,25.322,1091.0,549.87,133.97,12.189,-,2.038
17891,2019,Finland,0903XTR,13.811,1019.3,97.961,4.1205,25.495,1079.3,549.87,134.81,11.966,-,1.7717
17892,2021,Croatia,0903XTR,10.435,1015.9,90.33,2.9034,24.171,1085.5,550.01,134.05,11.875,74.93,1.523
17893,2021,Portugal,0903XTR,13.819,1025.9,61.958,3.9182,19.719,1053.2,547.22,111.73,10.547,-,2.8662
17894,2018,Finland,0903XTR,11.868,1012.9,75.289,2.5539,18.205,1042.5,549.39,106.81,10.211,73.695,5.6742
17895,2019,Slovenia,0903XTR,4.5593,1024.6,88.366,3.5132,24.569,1077.0,550.52,134.29,11.936,65.067,1.1466
17896,2020,Austria,0903XTR,12.752,1014.1,84.674,4.0698,32.494,1099.9,530.65,159.1,13.885,-,2.1095
17897,2021,Greece,0903XTR,20.086,993.97,54.626,4.0066,20.049,1056.2,550.0,110.68,10.53,-,2.0071
17898,2022,Hungary,0903XTR,20.935,1014.7,83.255,4.4172,28.85,1099.6,543.12,147.04,12.963,-,1.106
17899,2020,Latvia,0903XTR,22.884,1013.8,93.547,4.3012,25.39,1091.6,549.67,134.68,12.207,-,1.4932
17900,2018,Romania,0903XTR,14.246,1006.6,59.899,2.9705,26.472,1061.7,548.23,121.65,11.133,-,4.6019
17901,2022,Romania,0903XTR,12.418,1016.4,90.624,4.3036,23.997,1084.9,549.71,132.67,11.818,74.123,1.5732
17902,2022,Italy,0903XTR,20.168,1008.2,82.547,3.0775,19.808,1058.4,549.92,111.77,10.717,53.265,5.7554
17903,2021,Slovenia,0903XTR,19.712,1010.7,90.651,5.455,25.039,1087.7,549.99,132.73,11.852,-,2.3242
17904,2022,Romania,0903XTR,15.661,1018.0,76.998,5.1612,29.401,1099.3,539.49,150.49,13.271,67.964,0.98092
17905,2018,Italy,0903XTR,11.394,1011.6,90.807,3.1919,18.432,1022.9,537.33,101.43,10.076,100.23,1.567
17906,2018,Germany,0903XTR,22.718,1014.5,51.352,4.3823,28.679,1091.5,543.17,144.42,12.954,-,2.2954
17907,2019,Denmark,0903XTR,14.059,1012.3,73.577,3.2048,28.178,1092.0,544.26,146.12,12.824,-,1.2338
17908,2022,Belgium,0903XTR,9.6955,1013.8,82.76,3.9079,24.096,1086.5,550.17,135.56,11.975,77.57,1.3677
17909,2020,Hungary,0903XTR,18.089,1004.0,90.478,2.9292,22.219,1068.9,550.04,119.53,11.13,-,1.9254
17910,2022,Spain,0903XTR,23.17,1012.0,87.331,4.0368,25.319,1090.7,550.05,133.23,12.096,58.194,1.0422
17911,2019,Finland,0903XTR,32.238,1010.3,56.689,5.0034,30.277,1099.9,545.87,145.97,13.172,52.332,2.2058
17912,2021,Portugal,0903XTR,5.8519,1016.0,87.812,4.1929,20.366,1060.3,549.09,115.62,10.8,112.7,3.8207
17913,2022,France,0903XTR,10.155,1021.3,82.5,4.3707,23.971,1085.4,549.79,134.26,11.938,78.701,1.7748
17914,2021,Netherlands,0903XTR,17.603,1022.0,71.145,3.4607,18.954,1053.9,549.75,107.89,10.484,70.522,5.4383
17915,2020,Republic of Cyprus,0903XTR,22.915,1011.4,77.979,3.7928,21.226,1065.8,549.96,115.55,10.863,55.585,3.0068
17916,2018,Latvia,0903XTR,16.197,1007.3,78.172,3.4007,23.677,1075.0,549.56,129.49,11.706,-,2.1254
17917,2022,Austria,0903XTR,9.2004,1030.5,70.936,3.9658,23.579,1085.8,550.11,133.87,11.946,-,1.9079
17918,2019,Lithuania,0903XTR,14.4,1014.3,87.094,3.5793,25.509,1079.3,549.95,134.43,12.016,-,1.1726
17919,2018,Austria,0903XTR,18.612,1018.2,81.429,3.2942,24.229,1078.3,549.54,130.36,11.8,47.425,1.8351
17920,2018,Poland,0903XTR,24.865,1011.1,59.057,3.7788,27.716,1095.6,550.44,141.77,12.615,-,1.4068
17921,2018,Spain,0903XTR,8.5751,1021.3,72.915,3.1786,24.733,1074.6,549.91,130.25,11.72,70.314,3.8129
17922,2020,Romania,0903XTR,28.347,1006.5,62.499,4.6381,23.715,1078.8,550.04,122.97,11.526,-,2.5049
17923,2019,Czech Republic,0903XTR,21.876,1006.4,97.581,5.2168,30.476,1099.8,545.23,147.63,13.186,58.075,1.3968
17924,2019,Sweden,0903XTR,9.8801,1012.8,98.22,4.5359,32.326,1100.0,538.69,159.6,13.727,72.906,0.90403
17925,2021,Germany,0903XTR,25.551,1008.3,64.365,4.3024,25.478,1090.3,550.05,132.78,12.12,-,1.7433
17926,2018,Latvia,0903XTR,5.6062,1028.1,80.312,2.6823,18.99,1032.7,538.62,108.91,10.538,-,12.658
17927,2022,Italy,0903XTR,14.761,1013.3,82.79,4.5158,24.416,1086.7,549.98,133.59,11.941,-,1.2319
17928,2019,Austria,0903XTR,16.514,1013.7,96.513,3.6592,22.999,1068.0,550.31,123.08,11.294,-,2.8108
17929,2021,Denmark,0903XTR,6.7861,1027.4,76.267,4.3844,23.815,1084.6,549.9,134.75,11.952,-,1.3962
17930,2020,Denmark,0903XTR,1.9991,1020.1,68.978,2.8169,23.247,1083.4,549.96,135.07,11.678,-,3.1459
17931,2022,Czech Republic,0903XTR,10.338,1015.2,100.13,3.6757,19.119,1050.2,546.42,110.73,10.41,-,4.9884
17932,2018,Netherlands,0903XTR,3.5011,1023.7,84.407,3.4244,23.095,1075.9,549.91,131.27,11.67,67.977,3.5979
17933,2019,Malta,0903XTR,22.803,1004.4,98.918,5.3336,30.491,1100.7,544.81,147.05,13.331,-,1.5002
17934,2022,Netherlands,0903XTR,20.431,1018.8,80.732,3.9636,24.788,1089.2,550.16,133.4,12.131,-,1.7363
17935,2022,Republic of Cyprus,0903XTR,18.594,999.86,95.908,3.7388,24.944,1087.4,550.2,133.72,11.865,63.558,0.83365
17936,2021,Sweden,0903XTR,10.554,1013.1,70.983,5.0451,29.515,1099.7,539.61,153.74,13.24,76.809,1.0598
17937,2020,Denmark,0903XTR,12.847,1001.5,89.422,2.8697,21.525,1063.5,547.03,120.01,11.024,88.883,5.4195
17938,2018,Netherlands,0903XTR,29.964,1012.7,45.74,4.3273,30.163,1100.1,544.58,147.43,13.272,-,2.2571
17939,2022,Bulgaria,0903XTR,24.867,1012.4,83.375,3.9809,25.621,1092.0,550.06,133.75,12.315,59.8,1.036
17940,2021,Ireland,0903XTR,17.327,1012.6,89.532,5.1673,31.273,1100.0,533.38,156.08,13.748,-,1.9178
17941,2018,Portugal,0903XTR,15.449,1020.1,68.037,3.1435,27.902,1067.2,549.99,123.77,11.366,-,4.0453
17942,2021,Slovenia,0903XTR,17.987,1010.9,76.566,5.2668,26.377,1096.4,549.73,139.71,12.215,77.708,1.2591
17943,2018,Malta,0903XTR,20.72,1009.8,75.377,4.2328,30.728,1100.0,541.76,151.88,13.458,-,1.2114
17944,2022,Czech Republic,0903XTR,8.9575,1013.5,81.079,3.8115,23.765,1084.7,550.05,133.67,11.876,77.148,1.2193
17945,2022,France,0903XTR,28.999,1012.4,50.146,3.9792,26.043,1094.6,549.99,133.78,12.227,66.197,0.47493
17946,2022,France,0903XTR,10.992,1022.0,90.708,4.808,29.971,1094.7,534.38,152.42,13.375,-,1.4203
17947,2020,Finland,0903XTR,18.776,1008.4,87.259,3.7802,24.551,1085.8,550.07,132.41,11.876,63.912,1.6373
17948,2018,Croatia,0903XTR,7.1441,1024.8,84.223,4.5508,32.491,1100.1,532.64,162.43,14.133,49.539,3.2468
17949,2018,Austria,0903XTR,32.164,1009.5,49.455,4.3849,29.723,1099.8,546.57,146.66,13.051,56.683,1.9906
17950,2022,Austria,0903XTR,22.557,1008.3,73.96,3.1347,20.205,1059.7,550.05,112.08,10.712,-,1.7585
17951,2022,Croatia,0903XTR,11.704,1008.6,92.114,4.5166,32.137,1099.9,530.64,160.33,13.897,61.536,0.89969
17952,2021,Romania,0903XTR,0.96726,1017.9,84.35,4.2899,24.961,1086.2,546.51,139.92,12.13,-,2.5184
17953,2018,Poland,0903XTR,29.339,1010.6,68.656,4.5997,30.233,1099.9,544.54,147.08,13.193,50.104,2.3069
17954,2020,Finland,0903XTR,20.518,1008.3,98.149,3.6297,22.69,1075.5,549.98,123.66,11.313,-,8.3085
17955,2019,Czech Republic,0903XTR,15.983,1010.5,63.674,3.6948,25.567,1079.2,549.96,133.83,11.87,-,0.82542
17956,2021,Luxembourg,0903XTR,31.111,1008.7,63.01,3.524,20.982,1062.4,550.03,110.84,10.797,47.591,3.6828
17957,2018,Republic of Cyprus,0903XTR,11.109,1024.4,45.556,3.1811,23.939,1078.5,550.06,132.91,11.748,71.983,3.4775
17958,2021,France,0903XTR,16.653,1002.8,91.667,4.2352,19.6,1055.5,550.04,110.71,10.416,-,3.1722
17959,2018,Czech Republic,0903XTR,16.838,998.82,80.407,3.546,23.887,1075.5,550.26,129.85,11.62,-,2.7314
17960,2021,Croatia,0903XTR,25.792,1010.1,78.294,4.4275,26.038,1092.7,550.27,133.8,12.183,61.67,0.42123
17961,2018,Slovenia,0903XTR,10.688,1028.4,75.941,3.169,23.157,1075.6,549.78,130.44,11.757,-,2.8086
17962,2022,Sweden,0903XTR,19.311,1007.3,78.75,3.143,20.037,1059.0,550.04,111.78,10.578,60.172,2.5188
17963,2020,Latvia,0903XTR,19.811,1015.9,73.9,3.3802,24.739,1087.4,550.11,132.04,12.007,-,1.9421
17964,2018,Ireland,0903XTR,14.222,1019.9,75.758,3.6391,28.087,1092.3,549.95,142.13,12.575,-,3.5079
17965,2021,Romania,0903XTR,27.961,1007.4,69.779,3.4544,20.366,1058.5,549.93,109.19,10.496,52.886,5.7499
17966,2019,Italy,0903XTR,25.887,1012.9,74.169,4.0439,23.833,1072.4,549.94,123.03,11.586,48.477,1.5197
17967,2022,Estonia,0903XTR,19.062,1012.5,88.759,3.1888,19.949,1060.1,549.89,112.79,10.66,58.925,2.4638
17968,2019,Croatia,0903XTR,18.045,1012.1,99.62,4.8373,30.318,1094.5,542.15,148.33,13.151,-,1.2528
17969,2022,Estonia,0903XTR,10.639,1022.6,79.856,3.9464,23.998,1085.8,550.11,133.7,11.787,-,1.3301
17970,2020,Malta,0903XTR,11.117,1025.4,92.315,2.4309,19.335,1043.0,540.77,109.36,10.495,93.377,10.936
17971,2019,Hungary,0903XTR,16.943,1007.0,97.892,3.9863,25.294,1080.7,549.99,134.02,12.031,58.463,1.4353
17972,2018,Bulgaria,0903XTR,31.704,1008.6,45.28,4.3286,29.675,1100.0,546.66,146.79,13.109,57.937,2.4725
17973,2018,Spain,0903XTR,29.297,1013.6,53.47,4.4162,29.84,1099.9,545.24,147.55,13.246,-,1.3109
17974,2022,Republic of Cyprus,0903XTR,14.97,1009.5,96.323,3.5131,19.453,1055.1,549.66,110.71,10.489,-,4.073
17975,2020,Slovenia,0903XTR,9.2886,1005.7,84.755,3.0006,24.258,1084.6,549.82,134.53,11.879,76.419,1.5927
17976,2022,Ireland,0903XTR,11.761,1016.4,90.394,3.2539,21.437,1068.3,548.92,122.21,11.129,-,3.096
17977,2022,Spain,0903XTR,21.173,1009.4,87.766,3.1246,19.912,1059.3,550.08,111.78,10.49,-,2.2432
17978,2020,Denmark,0903XTR,8.2821,1016.3,94.276,3.0104,23.822,1083.5,549.94,133.45,11.819,77.915,1.5691
17979,2020,Germany,0903XTR,17.651,1009.6,83.48,2.8973,19.405,1055.1,550.02,109.39,10.367,59.136,3.7652
17980,2021,Romania,0903XTR,8.0645,1023.7,93.293,4.4362,20.107,1036.1,534.29,110.92,10.616,101.1,9.1249
17981,2018,Denmark,0903XTR,13.13,1024.5,32.557,4.1966,32.949,1099.9,537.8,155.59,13.646,-,2.5917
17982,2020,Croatia,0903XTR,7.4167,1018.1,91.893,3.1514,24.137,1084.9,550.37,134.02,11.779,-,1.0664
17983,2019,France,0903XTR,4.0307,1024.5,88.801,3.5721,24.849,1078.6,550.41,135.12,12.015,-,1.2856
17984,2020,Lithuania,0903XTR,22.898,1013.8,87.297,3.9317,20.468,1061.6,549.96,112.12,10.754,-,4.3705
17985,2021,Luxembourg,0903XTR,25.578,1006.2,65.218,5.2472,25.489,1089.1,549.68,132.72,11.897,67.828,1.2978
17986,2021,Lithuania,0903XTR,19.853,1017.4,92.155,5.297,24.986,1088.0,550.12,132.81,11.914,-,1.3289
17987,2020,Lithuania,0903XTR,31.291,1008.6,47.572,5.4474,29.186,1100.1,544.08,144.53,12.965,-,1.3096
17988,2021,Czech Republic,0903XTR,7.0374,1011.4,96.24,6.2505,33.119,1099.7,528.5,163.56,13.954,63.807,0.24892
17989,2020,Estonia,0903XTR,8.5204,1011.2,80.29,2.5478,19.276,1044.9,542.2,110.83,10.549,105.99,6.5142
17990,2018,Ireland,0903XTR,32.58,1006.3,52.219,4.2879,29.591,1099.9,547.36,145.39,13.018,52.692,2.9579
17991,2022,Sweden,0903XTR,20.388,1011.8,89.074,3.6826,24.773,1088.1,549.35,133.37,12.103,-,0.87395
17992,2020,Spain,0903XTR,13.303,1006.7,98.293,4.1298,31.785,1100.0,535.17,154.61,13.617,79.153,1.5662
17993,2020,Luxembourg,0903XTR,13.496,1001.3,89.458,2.4732,18.995,1051.8,549.67,109.11,10.332,-,4.898
17994,2022,Portugal,0903XTR,31.58,1009.2,50.223,4.1005,26.251,1093.9,549.64,133.33,12.218,65.124,0.5366
17995,2018,Republic of Cyprus,0903XTR,9.0767,1008.3,86.26,3.0766,26.042,1072.4,550.02,129.72,11.532,69.877,3.7044
17996,2021,Poland,0903XTR,17.36,1009.7,86.193,4.9979,30.977,1100.4,534.29,154.9,13.688,-,0.7551
17997,2019,Poland,0903XTR,10.542,1015.3,97.931,3.599,25.086,1077.9,550.17,134.88,11.931,-,1.644
17998,2020,Italy,0903XTR,12.681,1005.9,99.405,2.7694,20.286,1060.1,549.95,114.68,10.678,78.913,5.3561
17999,2021,Hungary,0903XTR,25.974,1010.7,89.949,4.2953,25.988,1091.9,550.17,133.76,12.122,-,1.8705
18000,2020,Denmark,0903XTR,16.772,1004.6,95.712,2.5672,18.4,1046.9,549.83,103.63,10.095,-,3.6323
18001,2019,Malta,0903XTR,18.273,1017.0,99.678,3.0645,18.0,1038.1,549.27,100.74,10.081,67.86,8.2584
18002,2022,France,0903XTR,25.533,1014.7,82.114,3.2055,20.408,1061.1,550.03,111.55,10.706,-,1.7501
18003,2022,Finland,0903XTR,28.749,1005.9,57.408,4.1671,26.067,1093.0,549.83,133.76,12.238,-,1.37
18004,2020,Portugal,0903XTR,24.881,1016.1,62.981,3.3354,22.952,1076.2,550.1,122.13,11.441,-,3.1502
18005,2019,Romania,0903XTR,10.353,1009.4,84.024,3.886,32.213,1099.9,536.31,159.44,13.819,-,2.2899
18006,2018,Luxembourg,0903XTR,12.309,1030.6,81.683,3.4608,23.928,1078.2,549.85,131.45,11.776,63.03,4.8894
18007,2022,Bulgaria,0903XTR,21.895,1012.8,92.395,3.1648,20.256,1060.8,550.23,112.78,10.589,54.11,2.1601
18008,2022,Sweden,0903XTR,22.477,1007.2,72.576,3.7291,25.28,1089.5,550.38,133.72,12.209,-,0.80975
18009,2022,Denmark,0903XTR,19.515,1006.3,84.231,3.8039,25.227,1089.4,549.59,134.76,11.996,-,5.0029
18010,2019,Slovenia,0903XTR,27.926,1018.0,42.714,3.9605,25.356,1080.2,549.6,127.16,11.99,54.429,1.7426
18011,2019,Netherlands,0903XTR,13.486,1007.5,83.928,2.963,20.104,1017.2,530.03,104.33,10.362,-,26.752
18012,2022,Bulgaria,0903XTR,16.78,1007.1,76.581,2.8347,18.496,1047.3,548.25,106.06,10.298,77.201,4.5304
18013,2018,Malta,0903XTR,27.73,1008.8,39.785,3.2988,22.298,1064.9,549.99,119.29,11.262,-,2.4782
18014,2021,Portugal,0903XTR,19.052,1009.9,99.135,5.3819,25.037,1088.8,549.72,133.77,12.051,-,1.0068
18015,2018,Finland,0903XTR,28.683,1012.1,36.938,4.397,30.456,1100.0,543.33,148.83,13.321,-,1.1188
18016,2022,Netherlands,0903XTR,11.635,1014.2,92.683,4.4266,23.849,1084.3,549.93,132.91,11.699,-,1.238
18017,2018,Romania,0903XTR,26.185,1007.7,72.836,4.238,29.725,1099.9,546.54,146.21,13.132,-,1.8134
18018,2022,Denmark,0903XTR,19.598,1009.6,86.901,3.1946,20.088,1060.3,549.76,112.78,10.655,58.437,3.2378
18019,2019,Poland,0903XTR,9.3712,1008.1,81.792,2.4867,20.789,1058.3,549.77,119.17,10.903,73.591,2.4002
18020,2022,Malta,0903XTR,20.067,1012.9,74.114,4.4604,31.436,1100.2,533.82,155.57,13.646,-,0.7265
18021,2019,Sweden,0903XTR,5.4116,1019.9,88.814,2.7085,23.211,1062.4,549.46,122.37,11.152,-,4.063
18022,2020,Ireland,0903XTR,15.335,1001.4,81.267,3.1045,24.674,1085.4,550.0,133.57,11.847,73.328,1.4636
18023,2020,Ireland,0903XTR,26.67,1013.7,76.99,4.5366,23.673,1079.8,550.19,123.63,11.676,56.273,2.4982
18024,2020,Sweden,0903XTR,20.95,1007.4,67.604,2.8896,19.629,1055.8,550.03,108.13,10.46,-,2.4505
18025,2020,Austria,0903XTR,25.774,1012.7,85.644,4.0743,20.212,1058.7,549.93,109.27,10.612,43.709,3.8051
18026,2022,Poland,0903XTR,19.688,1007.2,93.745,3.5934,23.194,1077.5,550.28,125.81,11.49,-,1.0015
18027,2019,Spain,0903XTR,12.904,1009.5,97.125,3.7672,25.169,1086.6,549.81,133.92,11.985,-,1.0777
18028,2020,Lithuania,0903XTR,26.878,1010.5,70.08,4.2907,25.887,1093.1,550.15,134.41,12.268,63.526,1.3298
18029,2018,Czech Republic,0903XTR,14.491,1014.4,55.23,4.1625,35.863,1100.0,538.48,155.16,13.675,-,2.9016
18030,2019,Finland,0903XTR,26.357,1011.4,72.926,5.0308,29.97,1100.0,546.44,146.59,13.084,-,1.3008
18031,2020,Denmark,0903XTR,29.603,1013.4,54.623,4.043,20.617,1061.2,550.0,109.48,10.675,-,3.4161
18032,2022,Estonia,0903XTR,14.394,1023.0,73.17,4.8702,31.499,1100.0,529.23,158.85,14.032,-,0.85635
18033,2021,Bulgaria,0903XTR,4.4809,1017.0,88.21,4.0757,34.268,1099.9,522.96,168.06,14.361,-,0.41879
18034,2018,Denmark,0903XTR,18.906,1016.0,80.286,3.7505,24.066,1077.5,549.63,129.8,11.851,-,1.8344
18035,2018,Czech Republic,0903XTR,6.959,1032.9,77.848,3.3289,23.28,1076.7,549.8,130.96,11.727,-,3.2487
18036,2021,Bulgaria,0903XTR,18.053,1015.3,62.491,4.0437,24.438,1085.9,549.98,131.36,11.79,-,2.025
18037,2021,Republic of Cyprus,0903XTR,10.606,1024.3,60.413,2.947,24.208,1087.0,550.0,134.61,11.937,79.494,1.3509
18038,2022,Austria,0903XTR,16.287,1018.3,73.596,4.182,24.396,1087.7,550.12,133.64,11.881,71.992,1.3176
18039,2021,Austria,0903XTR,8.8932,1015.7,93.417,4.475,19.977,1040.8,538.62,110.92,10.486,-,6.8828
18040,2022,Bulgaria,0903XTR,25.302,1003.3,77.418,3.2109,20.718,1062.3,549.94,112.77,10.602,-,1.6031
18041,2018,Slovakia,0903XTR,22.891,1005.2,44.558,3.6176,32.479,1086.2,550.09,135.22,12.163,-,2.0038
18042,2022,Latvia,0903XTR,24.765,1015.0,56.933,4.0386,25.788,1093.2,550.03,134.09,12.237,-,0.94265
18043,2020,Greece,0903XTR,29.636,1012.9,67.03,5.9482,29.953,1100.0,540.81,146.28,13.211,56.219,1.5918
18044,2022,Belgium,0903XTR,8.5434,1019.8,71.235,5.0302,32.249,1099.8,530.12,161.47,13.891,75.689,2.0126
18045,2018,Lithuania,0903XTR,19.572,1016.3,77.738,3.7962,24.607,1080.8,549.64,132.02,11.985,54.778,2.0285
18046,2019,France,0903XTR,21.985,1007.9,51.844,3.8208,25.783,1083.4,549.93,134.46,11.986,68.088,1.7147
18047,2022,Slovenia,0903XTR,9.1015,1027.8,84.423,5.6163,32.688,1100.3,526.7,163.2,14.195,60.835,1.1207
18048,2020,Sweden,0903XTR,19.388,1014.3,74.549,3.2074,22.115,1068.6,548.76,119.31,11.135,-,5.3012
18049,2021,Netherlands,0903XTR,9.8731,1024.8,80.853,5.6948,32.956,1099.9,529.11,161.1,13.939,-,0.24652
18050,2020,Hungary,0903XTR,20.995,1013.2,88.906,3.8908,25.075,1089.1,550.08,133.87,12.104,-,1.8444
18051,2020,Netherlands,0903XTR,16.797,1009.2,76.445,4.3431,34.405,1099.9,525.08,160.0,14.228,-,0.40101
18052,2022,Ireland,0903XTR,18.042,1016.0,90.365,3.6903,24.795,1088.7,550.03,134.12,11.932,63.626,1.2979
18053,2022,Portugal,0903XTR,13.352,1025.4,79.069,5.3457,34.657,1100.0,518.62,165.61,14.727,67.379,1.0085
18054,2021,Ireland,0903XTR,21.367,1006.9,86.629,4.5189,25.196,1089.4,550.15,133.22,12.086,-,1.6817
18055,2020,Slovenia,0903XTR,17.541,1009.7,87.308,3.5427,24.697,1087.1,550.07,133.2,11.959,-,1.1868
18056,2020,Austria,0903XTR,11.296,1003.1,100.15,3.3268,24.331,1084.4,550.09,133.83,11.866,79.234,3.2857
18057,2018,Latvia,0903XTR,25.121,1008.9,66.389,4.3374,30.133,1100.0,544.82,148.77,13.24,-,1.7121
18058,2021,Estonia,0903XTR,17.525,1015.0,56.596,3.9376,19.738,1056.6,550.01,110.21,10.53,71.871,2.2968
18059,2020,Finland,0903XTR,24.962,1018.8,71.448,4.0383,31.44,1100.0,536.84,150.65,13.442,-,0.28708
18060,2019,Finland,0903XTR,16.974,1006.9,95.927,3.5963,23.579,1070.6,550.09,126.55,11.415,60.522,2.7664
18061,2019,Republic of Cyprus,0903XTR,22.344,1008.1,51.316,3.9079,25.781,1083.5,549.9,134.25,12.011,-,0.91561
18062,2019,Latvia,0903XTR,17.498,1012.5,93.881,3.0736,19.727,1049.1,549.95,109.77,10.383,58.32,5.1654
18063,2019,Belgium,0903XTR,26.884,1002.6,75.428,4.6391,30.348,1100.0,546.41,145.75,13.094,51.071,1.0606
18064,2018,Denmark,0903XTR,22.432,1009.7,82.153,4.3939,30.659,1099.9,543.05,149.65,13.31,49.269,1.155
18065,2021,Romania,0903XTR,10.031,1020.8,84.761,4.0052,19.83,1044.3,540.71,111.21,10.487,-,5.8492
18066,2021,Latvia,0903XTR,23.166,1010.3,89.935,4.3948,25.815,1091.4,549.95,134.14,12.027,-,2.0285
18067,2021,Ireland,0903XTR,12.937,1016.8,97.371,2.7691,24.646,1087.8,549.86,133.69,11.957,57.279,6.1358
18068,2019,Spain,0903XTR,14.889,1011.0,85.861,3.6959,24.986,1080.2,549.96,134.39,11.985,-,1.6516
18069,2019,Hungary,0903XTR,22.582,1006.4,98.399,5.1023,29.873,1099.8,546.11,146.58,13.112,-,0.71809
18070,2022,Czech Republic,0903XTR,13.815,1008.7,80.424,4.2266,24.623,1085.7,549.09,134.19,11.919,-,1.5491
18071,2020,France,0903XTR,25.839,1009.9,79.055,5.255,25.984,1092.3,550.19,133.8,12.249,-,1.2413
18072,2021,Spain,0903XTR,30.774,1004.9,67.104,4.5015,26.908,1096.0,550.01,135.01,12.386,58.454,0.024168
18073,2019,France,0903XTR,23.181,1019.8,70.373,4.1799,22.91,1067.5,550.07,120.6,11.305,56.456,2.2006
18074,2018,France,0903XTR,14.297,1012.2,48.556,2.6554,20.87,1046.9,549.77,109.11,10.266,70.518,3.6324
18075,2020,Romania,0903XTR,23.726,1006.3,91.251,4.3068,25.144,1089.0,550.06,132.86,12.091,55.829,1.0963
18076,2022,Lithuania,0903XTR,11.585,1018.2,92.751,3.2518,18.784,1009.5,519.71,100.83,10.253,111.78,39.05
18077,2021,Bulgaria,0903XTR,16.149,1003.2,91.077,4.1972,19.715,1056.0,550.02,111.37,10.454,-,3.0749
18078,2022,Finland,0903XTR,30.281,1014.4,53.323,4.522,30.846,1100.3,536.88,149.32,13.471,61.858,2.9207
18079,2020,Malta,0903XTR,23.972,1011.7,88.566,3.7673,23.746,1079.4,549.75,125.37,11.566,65.519,9.4393
18080,2018,Belgium,0903XTR,21.55,1012.9,71.028,2.8092,18.214,1041.0,549.91,102.36,10.066,56.158,5.0157
18081,2019,Slovakia,0903XTR,26.429,1016.6,51.968,4.0003,25.47,1081.7,550.07,129.19,12.055,-,2.4422
18082,2019,Lithuania,0903XTR,16.458,1016.1,69.291,3.8009,25.705,1089.4,550.26,134.8,12.036,64.076,0.78143
18083,2019,Slovakia,0903XTR,9.1544,1021.8,60.652,2.571,21.778,1064.6,549.89,123.12,11.23,74.449,2.4582
18084,2021,Finland,0903XTR,29.574,1009.7,56.441,4.1813,26.203,1092.6,549.95,133.19,12.214,64.566,1.3966
18085,2021,Ireland,0903XTR,28.517,1010.0,70.25,4.0971,25.76,1090.9,550.33,132.85,12.137,59.241,1.5177
18086,2019,Slovakia,0903XTR,21.672,1018.7,92.218,4.188,26.784,1077.8,543.03,133.36,12.299,-,2.3996
18087,2018,France,0903XTR,26.848,1013.5,66.009,4.5309,28.719,1094.7,545.28,143.16,12.943,55.276,1.4828
18088,2022,Germany,0903XTR,10.893,1025.8,81.178,4.7097,32.708,1099.7,528.3,162.39,14.0,-,0.40253
18089,2020,Republic of Cyprus,0903XTR,24.128,1011.5,90.701,3.9561,20.444,1060.0,549.92,110.83,10.727,49.21,4.6149
18090,2022,Bulgaria,0903XTR,9.8114,1017.7,82.285,4.2395,30.297,1100.1,533.47,159.49,13.694,-,1.2925
18091,2020,Estonia,0903XTR,15.819,1012.4,62.316,3.1782,23.075,1078.9,549.95,127.63,11.492,-,2.194
18092,2021,Ireland,0903XTR,20.932,1008.0,70.637,4.904,25.278,1089.0,550.0,133.7,11.992,-,1.2533
