ID,YEAR,LOC,SN,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,NOX
33115,2019,Latvia,0903XTR,7.778,1023.9,71.754,2.2708,18.666,1037.5,543.6,108.44,10.425,-
33116,2019,Slovenia,0903XTR,20.878,1010.6,85.177,4.5534,26.033,1084.2,549.63,134.22,12.149,-
33117,2021,Portugal,0903XTR,18.801,1011.4,89.464,4.3083,19.458,1054.1,549.96,108.74,10.215,66.386
33118,2019,Sweden,0903XTR,12.319,1019.5,76.626,3.542,25.173,1078.7,549.82,134.04,11.961,-
33119,2020,Italy,0903XTR,9.9108,1019.0,76.483,2.9716,24.001,1085.1,550.03,133.67,11.906,78.256
33120,2019,Slovakia,0903XTR,8.2793,1020.7,68.982,2.5077,21.381,1062.8,549.64,121.85,11.171,-
33121,2019,Denmark,0903XTR,25.384,1006.6,88.163,4.1236,25.016,1077.7,550.42,127.2,11.759,-
33122,2018,Spain,0903XTR,23.729,1013.6,56.268,3.8899,25.132,1082.8,549.56,132.17,12.023,57.77
33123,2018,Netherlands,0903XTR,15.199,1012.8,48.628,2.6628,23.882,1044.8,549.84,107.42,10.284,71.461
33124,2019,France,0903XTR,11.026,1022.2,82.803,3.5769,24.997,1078.2,549.94,134.31,11.934,-
33125,2022,Estonia,0903XTR,15.673,1014.1,90.161,4.3556,30.505,1098.4,535.93,153.23,13.439,-
33126,2022,Malta,0903XTR,9.9547,1016.3,100.15,3.5244,19.051,1054.4,549.24,111.73,10.433,79.869
33127,2019,Slovenia,0903XTR,32.368,1002.8,60.077,4.9139,30.282,1099.8,546.79,146.13,13.079,53.715
33128,2022,France,0903XTR,23.514,1013.5,85.297,4.4273,30.392,1099.4,538.5,149.47,13.243,53.295
33129,2019,Spain,0903XTR,14.551,1014.9,98.762,4.4686,24.396,1078.6,549.89,131.39,11.773,59.019
33130,2019,Estonia,0903XTR,25.803,1005.5,82.234,5.3648,30.594,1099.8,544.77,147.07,13.173,53.412
33131,2022,Latvia,0903XTR,12.268,1016.5,92.357,3.6564,18.859,1052.9,548.73,110.58,10.459,-
33132,2018,Sweden,0903XTR,22.417,1012.1,55.282,3.7282,27.553,1095.0,550.39,142.29,12.67,-
33133,2020,Romania,0903XTR,13.549,1001.1,85.909,3.22,24.157,1084.3,549.82,133.24,11.876,-
33134,2021,Lithuania,0903XTR,18.048,1006.4,100.09,3.7288,19.896,1057.0,549.96,110.79,10.467,59.202
33135,2018,Belgium,0903XTR,6.479,1026.0,82.505,2.8841,19.613,1043.6,543.13,113.33,10.672,68.405
33136,2022,Bulgaria,0903XTR,12.362,1022.5,88.415,3.6979,21.238,1034.7,528.02,112.1,10.996,80.193
33137,2019,Republic of Cyprus,0903XTR,17.253,1003.5,95.352,3.9864,25.526,1081.6,550.08,134.95,12.06,62.413
33138,2021,Finland,0903XTR,25.759,1005.3,67.637,4.6202,25.758,1091.9,550.03,133.7,12.132,-
33139,2021,Slovenia,0903XTR,14.927,1016.2,84.786,3.69,31.977,1099.9,532.62,156.99,13.73,-
33140,2021,Malta,0903XTR,19.064,1007.0,93.152,4.3806,25.056,1087.9,549.72,133.73,12.051,65.49
33141,2019,Poland,0903XTR,23.72,1004.0,95.84,3.3572,20.324,1050.4,550.41,109.08,10.53,-
33142,2020,Czech Republic,0903XTR,30.253,1014.7,57.923,3.8875,20.711,1061.8,550.09,110.42,10.681,-
33143,2022,Greece,0903XTR,11.08,1004.9,88.694,3.4831,19.044,1053.6,549.96,110.78,10.402,78.761
33144,2021,Germany,0903XTR,23.208,1008.6,82.98,4.078,25.625,1090.1,550.12,133.18,11.991,-
33145,2020,Denmark,0903XTR,24.203,1009.9,75.161,4.2005,25.412,1090.4,549.8,133.48,12.167,-
33146,2021,Poland,0903XTR,23.586,1015.6,72.814,4.0115,23.987,1082.4,550.29,127.52,11.629,64.238
33147,2021,Belgium,0903XTR,22.007,1004.8,73.622,5.3023,25.215,1088.8,550.01,133.74,12.111,-
33148,2021,Croatia,0903XTR,19.976,1015.6,89.655,3.458,19.75,1057.6,550.06,110.64,10.606,-
33149,2022,Lithuania,0903XTR,12.486,1012.6,83.322,5.59,32.119,1100.2,530.98,159.1,13.91,-
33150,2021,Spain,0903XTR,7.3547,1021.2,79.641,5.9883,34.577,1099.8,524.03,164.71,14.29,-
33151,2018,Italy,0903XTR,13.537,1007.1,73.725,3.1249,25.279,1074.2,550.02,129.49,11.682,65.346
33152,2019,Romania,0903XTR,13.266,1017.4,88.466,3.5639,25.222,1079.1,550.13,134.5,11.987,58.151
33153,2021,Estonia,0903XTR,20.772,1005.8,65.568,5.747,30.951,1100.0,538.02,150.96,13.363,71.973
33154,2019,Slovakia,0903XTR,19.446,1003.4,89.288,3.493,23.195,1067.6,549.91,123.61,11.303,56.981
33155,2018,Slovakia,0903XTR,16.996,1019.1,58.024,3.3393,23.951,1077.0,550.26,129.92,11.81,-
33156,2020,Romania,0903XTR,9.2985,1019.9,89.934,2.3732,19.119,1039.9,538.94,109.23,10.572,-
33157,2022,Czech Republic,0903XTR,11.679,1015.7,89.769,4.0998,22.015,1072.1,548.85,124.97,11.34,-
33158,2019,Greece,0903XTR,22.611,1012.2,94.637,3.687,23.629,1068.2,549.77,121.92,11.401,-
33159,2021,Malta,0903XTR,7.6596,1006.7,91.309,4.4163,19.626,1039.1,538.6,111.02,10.444,-
33160,2020,Ireland,0903XTR,4.3674,1020.9,90.301,2.8796,21.592,1069.1,549.86,121.18,11.076,-
33161,2018,Bulgaria,0903XTR,9.5461,1023.2,66.631,4.0728,33.742,1100.1,534.32,160.16,13.964,57.743
33162,2021,Portugal,0903XTR,33.146,1008.2,45.384,4.4096,26.541,1094.0,549.69,132.86,12.247,-
33163,2022,Ireland,0903XTR,10.773,1007.5,95.353,4.2186,23.844,1083.9,550.04,133.35,11.674,-
33164,2018,Slovenia,0903XTR,13.725,1015.4,87.331,3.2298,23.147,1072.7,549.7,127.82,11.583,-
33165,2021,Estonia,0903XTR,16.745,1003.3,72.148,4.0301,20.078,1057.5,550.04,112.31,10.63,-
33166,2020,Portugal,0903XTR,17.323,1009.0,84.353,2.7701,20.14,1059.2,549.98,112.54,10.648,-
33167,2019,Malta,0903XTR,6.7356,1020.6,78.215,2.5264,21.403,1063.2,549.93,122.79,11.056,73.452
33168,2022,Netherlands,0903XTR,24.494,1017.1,64.021,4.3814,30.593,1099.8,536.99,151.4,13.526,71.556
33169,2019,Slovakia,0903XTR,12.662,1022.7,68.297,3.7537,34.763,1100.0,538.16,156.55,13.724,-
33170,2019,France,0903XTR,31.473,1010.8,61.715,4.9681,29.906,1100.0,546.88,145.28,13.058,-
33171,2019,Slovakia,0903XTR,16.093,1008.3,83.323,3.7211,25.643,1088.1,549.96,134.02,12.061,62.011
33172,2021,Austria,0903XTR,19.079,1016.7,81.107,2.8467,24.954,1088.8,549.93,134.52,12.015,63.079
33173,2022,Germany,0903XTR,5.912,1021.1,92.325,3.6872,23.854,1085.5,550.21,133.67,11.872,82.267
33174,2022,Hungary,0903XTR,6.6103,1015.8,92.305,5.1187,33.33,1100.3,527.02,165.56,14.262,64.187
33175,2019,Malta,0903XTR,13.877,1014.9,93.509,3.6482,25.57,1079.1,550.09,134.68,11.99,59.34
33176,2021,Republic of Cyprus,0903XTR,21.129,1003.0,75.061,4.2875,20.223,1057.8,549.84,111.47,10.63,-
33177,2020,France,0903XTR,16.927,1010.3,67.237,2.5271,18.886,1051.5,549.45,107.2,10.373,77.966
33178,2018,Germany,0903XTR,3.1348,1022.0,74.776,2.6209,18.966,1047.1,549.99,108.78,10.308,-
33179,2021,Luxembourg,0903XTR,10.716,1021.0,82.295,3.9081,19.73,1045.8,542.14,111.06,10.465,-
33180,2019,Denmark,0903XTR,5.5513,1018.5,97.716,3.5247,24.747,1076.5,549.81,134.6,11.763,-
33181,2022,Denmark,0903XTR,12.887,1007.5,96.435,4.5913,31.399,1100.6,530.85,159.6,13.884,-
33182,2018,Slovenia,0903XTR,31.782,1008.2,49.561,4.5438,29.306,1099.8,547.9,145.78,13.044,-
33183,2018,Croatia,0903XTR,7.6797,1010.8,78.998,3.0099,22.826,1071.9,549.94,129.7,11.572,-
33184,2020,Greece,0903XTR,23.339,1021.9,59.445,3.5683,25.182,1090.3,550.01,132.89,12.129,67.601
33185,2022,Spain,0903XTR,19.685,1006.3,82.379,3.2778,21.065,1065.1,549.92,116.8,10.99,-
33186,2018,Bulgaria,0903XTR,17.652,1015.8,82.557,2.8676,20.141,1053.1,549.62,112.55,10.637,-
33187,2019,Denmark,0903XTR,17.245,1012.0,89.356,4.6179,31.455,1099.8,540.23,154.82,13.516,-
33188,2019,Greece,0903XTR,25.054,1002.5,93.655,4.1491,25.306,1078.8,550.0,128.66,11.787,48.257
33189,2021,Czech Republic,0903XTR,26.896,1010.7,50.195,4.1389,25.717,1091.6,550.19,134.06,12.139,72.529
33190,2020,Czech Republic,0903XTR,14.954,1027.4,89.214,2.4737,19.227,1054.3,549.96,109.18,10.425,73.536
33191,2018,Estonia,0903XTR,25.474,1014.3,53.395,2.8203,18.153,1040.0,549.94,100.59,10.003,53.008
33192,2020,Luxembourg,0903XTR,19.768,1013.3,90.128,3.8676,24.932,1088.2,549.88,133.41,12.026,-
33193,2022,Slovenia,0903XTR,26.847,1012.8,57.766,4.1751,25.978,1094.2,549.63,133.77,12.244,65.92
33194,2018,Poland,0903XTR,22.694,1012.0,48.454,3.7087,31.631,1095.8,549.73,141.6,12.597,-
33195,2021,Malta,0903XTR,32.788,1008.4,55.389,4.3476,26.77,1095.4,549.95,133.84,12.183,62.266
33196,2019,Portugal,0903XTR,25.378,1006.9,95.072,3.4915,21.135,1054.9,549.74,111.51,10.785,-
33197,2020,Republic of Cyprus,0903XTR,19.21,1020.7,73.871,4.078,32.326,1100.0,533.26,154.98,13.678,71.074
33198,2022,Bulgaria,0903XTR,8.3411,1023.6,83.747,4.7442,33.01,1100.1,526.64,164.75,14.224,-
33199,2018,Belgium,0903XTR,19.345,1010.7,81.5,4.3162,31.048,1099.5,540.71,152.45,13.478,-
33200,2018,Poland,0903XTR,19.526,1015.0,85.62,2.8804,19.431,1049.4,549.71,109.41,10.53,50.241
33201,2021,Hungary,0903XTR,32.036,1007.0,49.86,4.6612,29.458,1099.6,543.61,146.18,13.053,68.192
33202,2022,Finland,0903XTR,20.367,1006.2,92.177,3.1304,19.921,1058.4,550.01,111.78,10.692,-
33203,2018,Croatia,0903XTR,27.311,1016.6,42.645,4.4316,31.293,1100.0,540.27,152.28,13.521,48.326
33204,2021,Republic of Cyprus,0903XTR,6.6571,1018.4,95.482,2.8784,23.613,1084.2,550.08,134.19,11.817,-
33205,2020,Hungary,0903XTR,9.6022,1013.8,95.836,4.2651,32.721,1100.0,529.39,161.07,13.962,-
33206,2019,Republic of Cyprus,0903XTR,22.857,1007.2,96.773,3.4294,20.626,1052.0,549.67,110.06,10.648,-
33207,2021,Finland,0903XTR,25.197,1011.3,69.995,4.1081,25.543,1089.7,549.63,132.81,12.104,-
33208,2022,Greece,0903XTR,26.976,1013.8,58.722,3.9801,26.259,1095.2,550.02,134.75,12.372,-
33209,2022,Italy,0903XTR,15.344,1014.8,93.582,3.6443,24.193,1086.9,550.02,133.72,11.912,-
33210,2022,Belgium,0903XTR,15.586,1014.7,92.66,3.6394,24.381,1087.3,549.85,133.71,11.924,-
33211,2022,Spain,0903XTR,19.064,1010.9,71.516,4.1722,24.626,1087.7,550.14,133.69,11.951,-
33212,2019,Spain,0903XTR,4.4774,1018.4,96.659,2.9254,19.634,1037.1,543.6,110.08,10.446,89.296
33213,2021,Malta,0903XTR,11.127,1023.6,59.186,5.7851,32.663,1100.3,529.86,159.87,14.027,-
33214,2018,Croatia,0903XTR,14.161,1016.7,66.872,3.0241,21.296,1061.9,549.74,119.78,11.053,-
33215,2021,Sweden,0903XTR,17.743,1012.9,63.825,3.5604,19.814,1057.6,550.04,110.89,10.542,-
33216,2021,France,0903XTR,10.147,1005.4,75.595,3.8633,19.46,1047.0,544.44,110.72,10.399,74.496
33217,2021,Bulgaria,0903XTR,25.287,1006.1,67.488,4.2514,27.017,1097.7,550.26,139.45,12.311,68.835
33218,2019,Austria,0903XTR,16.607,1025.7,70.493,5.5319,31.056,1099.9,537.56,153.99,13.683,-
33219,2021,Hungary,0903XTR,23.655,1014.4,60.887,4.4418,25.449,1090.6,550.04,133.02,12.165,-
33220,2019,Lithuania,0903XTR,20.033,1011.7,97.92,3.9571,24.775,1076.9,550.39,128.47,11.661,-
33221,2020,Sweden,0903XTR,30.485,1014.9,55.335,3.8906,20.64,1061.7,550.0,110.13,10.765,-
33222,2022,Spain,0903XTR,8.038,1024.5,90.365,3.3987,18.908,1056.6,549.91,111.14,10.568,112.61
33223,2018,Greece,0903XTR,6.5414,1024.7,78.734,3.2782,22.909,1073.8,549.89,130.4,11.715,-
33224,2020,Luxembourg,0903XTR,28.163,1000.1,61.287,4.0054,26.55,1094.3,550.38,134.47,12.247,-
33225,2020,Greece,0903XTR,17.334,1016.9,86.479,4.0696,32.114,1099.9,534.09,153.25,13.65,74.177
33226,2021,Portugal,0903XTR,21.539,1012.5,73.778,3.9736,25.19,1089.1,550.09,133.55,12.055,-
33227,2021,Italy,0903XTR,25.462,1011.7,82.54,4.313,26.163,1093.2,549.65,134.37,12.175,-
33228,2020,Ireland,0903XTR,20.124,1018.6,71.731,3.9274,30.282,1100.0,540.0,150.83,13.221,-
33229,2020,Slovenia,0903XTR,21.112,1015.0,86.609,3.7465,19.645,1057.3,550.09,109.83,10.554,53.988
33230,2018,Slovenia,0903XTR,26.365,1012.0,44.722,4.3698,30.57,1099.9,542.64,150.27,13.342,-
33231,2020,Finland,0903XTR,18.84,1006.0,84.306,3.1584,19.443,1055.1,549.96,109.03,10.456,-
33232,2018,Belgium,0903XTR,18.031,1007.7,75.524,3.195,22.272,1065.6,549.88,122.09,11.267,54.447
33233,2020,Germany,0903XTR,12.222,1005.4,85.401,3.1514,24.294,1085.6,550.04,134.51,11.913,77.668
33234,2020,Portugal,0903XTR,20.522,1012.4,85.085,3.811,24.689,1086.7,550.02,132.31,11.894,-
33235,2022,Belgium,0903XTR,15.58,1013.7,88.276,3.5591,24.245,1085.9,549.95,133.35,11.883,-
33236,2022,Bulgaria,0903XTR,10.593,1021.6,68.231,5.1744,32.592,1100.0,528.52,161.37,14.078,-
33237,2021,Greece,0903XTR,22.606,1009.0,93.317,4.4811,25.465,1089.5,550.26,132.75,12.085,-
33238,2022,Republic of Cyprus,0903XTR,18.151,1013.5,93.344,3.6708,24.566,1088.0,550.14,133.73,11.973,-
33239,2020,Slovakia,0903XTR,26.613,1003.3,71.722,4.3816,25.816,1091.7,549.74,134.16,12.141,-
33240,2020,Sweden,0903XTR,12.986,1017.5,94.476,3.2479,24.72,1086.9,550.08,133.78,11.87,-
33241,2019,Romania,0903XTR,12.646,1012.6,93.227,3.735,25.231,1087.5,550.11,134.87,11.945,60.024
33242,2021,Malta,0903XTR,8.8296,1023.1,86.007,4.8214,25.209,1084.9,546.43,136.9,12.124,75.807
33243,2019,Malta,0903XTR,8.1554,1020.2,68.694,2.5112,21.454,1063.4,549.57,122.43,11.054,-
33244,2022,Latvia,0903XTR,13.455,1025.0,77.604,5.1309,33.249,1099.9,523.4,163.04,14.37,66.791
33245,2021,Luxembourg,0903XTR,18.054,1020.8,75.151,3.8524,21.241,1067.5,549.81,117.71,11.061,66.497
33246,2021,Malta,0903XTR,11.267,1023.6,60.115,2.9429,24.245,1086.9,550.22,134.53,11.978,-
33247,2021,Spain,0903XTR,8.1581,1026.5,93.303,6.115,33.643,1100.0,526.71,162.92,14.155,63.279
33248,2019,Italy,0903XTR,14.614,1014.0,91.804,3.6677,25.108,1080.7,549.88,134.58,11.905,63.76
33249,2020,Belgium,0903XTR,19.849,1019.0,79.051,3.2561,25.498,1089.5,549.82,133.74,12.075,-
33250,2022,Spain,0903XTR,10.094,1016.7,89.6,4.5467,32.671,1099.7,528.5,162.09,13.962,-
33251,2018,Hungary,0903XTR,28.578,1014.9,47.768,3.4774,23.365,1068.4,548.25,122.06,11.415,46.741
33252,2022,Netherlands,0903XTR,7.3372,1023.0,80.076,4.7698,33.322,1100.0,524.71,165.87,14.276,-
33253,2018,Slovenia,0903XTR,26.798,1008.4,78.841,3.4888,23.43,1066.4,547.24,121.43,11.5,50.733
33254,2021,Spain,0903XTR,25.297,1011.1,77.684,4.3171,25.653,1091.1,550.41,133.77,12.156,-
33255,2022,Portugal,0903XTR,13.818,1013.2,90.112,4.9899,32.222,1100.0,531.26,157.73,13.838,-
33256,2019,Croatia,0903XTR,17.128,1015.1,85.737,3.7001,25.685,1088.5,550.02,133.67,11.936,-
33257,2019,Malta,0903XTR,19.68,1013.5,89.952,4.8083,31.49,1100.0,540.95,152.43,13.484,-
33258,2019,Ireland,0903XTR,22.258,999.79,69.21,4.2203,27.917,1093.6,549.29,142.11,12.591,67.658
33259,2020,France,0903XTR,18.582,1011.6,85.185,3.8054,26.649,1091.7,546.13,138.27,12.319,-
33260,2021,Austria,0903XTR,26.385,1011.7,80.05,4.4274,25.911,1091.9,550.13,133.56,12.129,-
33261,2018,Estonia,0903XTR,10.831,1005.6,75.51,2.4141,19.908,1034.8,545.62,105.22,10.144,-
33262,2018,Denmark,0903XTR,9.7452,1012.0,76.298,2.7175,19.397,1049.6,548.68,113.25,10.517,-
33263,2021,Poland,0903XTR,24.265,1011.3,71.82,4.2673,25.725,1091.2,549.62,133.76,12.106,-
33264,2022,Portugal,0903XTR,24.623,1018.5,75.28,3.8298,25.526,1091.6,550.11,133.68,12.16,63.227
33265,2018,Croatia,0903XTR,8.0206,1021.8,43.669,3.1353,27.169,1073.0,549.88,129.59,11.545,-
33266,2018,Austria,0903XTR,29.192,1016.4,32.176,4.4308,31.254,1099.9,540.57,152.06,13.474,-
33267,2021,Luxembourg,0903XTR,18.17,1005.7,84.715,5.159,24.946,1087.5,550.06,133.7,12.0,69.392
33268,2021,Slovenia,0903XTR,6.4174,1011.2,95.058,4.2503,23.527,1083.7,550.1,134.4,11.79,80.209
33269,2020,Italy,0903XTR,22.858,1005.5,95.181,3.44,19.76,1056.5,549.96,109.15,10.547,-
33270,2020,Estonia,0903XTR,9.469,1001.7,96.199,4.093,32.915,1100.0,528.95,162.88,13.983,72.243
33271,2018,Slovakia,0903XTR,25.806,1013.8,66.083,4.4493,30.862,1099.9,541.96,149.74,13.376,-
33272,2019,Czech Republic,0903XTR,15.983,1007.7,87.767,3.6947,25.688,1088.6,549.95,134.65,11.942,-
33273,2021,Greece,0903XTR,28.403,1012.4,52.461,4.2349,26.085,1093.0,550.31,133.82,12.169,-
33274,2022,Spain,0903XTR,15.0,1023.3,67.073,5.1481,32.148,1100.0,530.88,158.31,13.842,64.047
33275,2018,Denmark,0903XTR,26.653,1005.2,75.866,4.2068,29.093,1099.9,547.95,145.18,13.023,53.276
33276,2019,Latvia,0903XTR,10.036,1017.0,88.076,3.5256,24.788,1076.5,550.21,133.32,11.871,-
33277,2022,Belgium,0903XTR,23.693,1005.1,95.847,3.7706,24.211,1082.6,549.95,128.3,11.583,53.754
33278,2022,Republic of Cyprus,0903XTR,27.705,1006.5,60.106,4.1857,26.273,1094.2,550.15,134.66,12.298,-
33279,2019,Ireland,0903XTR,4.7193,1026.6,82.714,4.5096,34.167,1100.0,531.45,167.54,14.208,-
33280,2022,Poland,0903XTR,26.202,1013.8,60.938,3.08,19.955,1059.5,549.79,111.1,10.712,57.043
33281,2021,Germany,0903XTR,13.484,1018.1,77.596,4.1306,24.123,1086.2,550.01,133.54,11.939,70.915
33282,2021,Denmark,0903XTR,8.1267,1010.4,84.555,4.1846,24.086,1085.2,550.06,134.67,11.834,-
33283,2021,Portugal,0903XTR,14.589,1001.6,85.313,3.8327,31.706,1099.8,533.84,156.93,13.612,69.072
33284,2022,Republic of Cyprus,0903XTR,19.785,1013.6,86.954,3.1634,19.796,1058.6,550.07,111.73,10.582,-
33285,2021,Netherlands,0903XTR,11.088,1023.8,60.315,5.8034,32.705,1100.0,529.69,159.44,13.937,50.666
33286,2018,Bulgaria,0903XTR,10.923,1017.9,89.777,3.4252,23.196,1074.5,549.53,129.79,11.667,-
33287,2020,Portugal,0903XTR,7.1876,1017.3,84.572,2.9809,23.448,1083.1,550.06,133.53,11.809,-
33288,2021,Portugal,0903XTR,26.299,1015.4,72.682,4.4425,25.804,1091.9,549.69,132.76,12.123,-
33289,2018,Romania,0903XTR,8.9105,1021.9,72.035,3.1769,28.184,1074.6,549.95,130.3,11.7,-
33290,2021,Germany,0903XTR,26.994,1010.5,71.3,4.398,25.977,1092.2,550.17,133.81,12.158,-
33291,2019,Slovakia,0903XTR,18.367,1011.9,95.643,5.2994,31.322,1100.1,541.1,151.84,13.431,56.299
33292,2020,France,0903XTR,20.888,1002.1,81.96,3.1103,19.616,1055.7,550.03,109.33,10.379,-
33293,2021,Denmark,0903XTR,28.556,1007.8,78.741,4.3391,26.204,1092.8,549.93,133.54,12.171,56.997
33294,2018,Austria,0903XTR,18.745,1003.6,82.05,4.2508,30.558,1100.0,542.56,152.47,13.389,-
33295,2018,Slovakia,0903XTR,14.193,1010.0,85.424,3.1578,22.187,1064.8,550.14,122.74,11.178,57.771
33296,2020,Luxembourg,0903XTR,10.578,1010.3,86.611,4.1288,32.056,1099.9,531.22,160.42,13.853,69.767
33297,2020,Spain,0903XTR,26.377,1016.0,53.885,6.7438,31.143,1100.0,536.02,151.98,13.491,-
33298,2021,Estonia,0903XTR,23.77,1006.9,66.328,4.2875,25.753,1091.6,549.99,133.73,12.141,68.264
33299,2020,Sweden,0903XTR,9.7253,1009.4,73.376,4.1735,33.326,1099.9,527.93,162.87,14.033,-
33300,2022,Poland,0903XTR,31.278,1005.4,49.531,4.524,30.166,1099.8,540.38,147.29,13.239,58.698
33301,2018,Austria,0903XTR,23.121,1013.9,71.33,3.88,24.743,1080.8,549.69,130.92,11.87,52.369
33302,2022,Sweden,0903XTR,10.974,1022.5,95.724,4.2541,23.891,1084.2,549.92,132.66,11.799,77.557
33303,2018,Belgium,0903XTR,7.1887,1010.4,84.319,2.6199,20.279,1044.9,549.14,110.05,10.348,76.75
33304,2022,Bulgaria,0903XTR,14.472,1007.6,92.037,3.5718,24.106,1084.3,549.73,133.0,11.864,-
33305,2018,Ireland,0903XTR,21.227,1012.5,91.287,3.933,25.069,1082.6,550.31,133.1,12.03,46.525
33306,2020,Netherlands,0903XTR,16.109,997.6,74.916,3.0686,22.833,1074.6,549.43,125.94,11.383,84.153
33307,2022,Spain,0903XTR,4.9057,1021.5,78.65,4.0818,25.566,1086.8,544.39,142.16,12.38,-
33308,2019,Latvia,0903XTR,19.65,1019.5,77.136,4.4592,24.71,1079.6,549.93,130.13,11.843,57.23
33309,2019,Slovenia,0903XTR,21.184,1019.6,71.075,4.579,25.009,1080.8,550.04,130.17,11.941,-
33310,2022,Italy,0903XTR,15.847,1009.8,86.937,2.8608,18.282,1041.7,544.38,104.85,10.113,-
33311,2020,Croatia,0903XTR,17.461,1005.3,69.504,3.6544,23.949,1076.3,546.8,128.76,11.675,61.793
33312,2021,Spain,0903XTR,6.0407,1026.2,85.215,5.2362,29.529,1091.9,536.07,151.49,13.09,70.855
33313,2018,Malta,0903XTR,19.332,1017.9,79.243,3.7764,24.374,1078.8,550.17,130.09,11.913,-
33314,2021,Germany,0903XTR,15.403,995.92,76.983,4.2367,24.409,1085.4,550.25,133.53,11.787,-
33315,2019,Germany,0903XTR,15.763,1016.2,68.467,2.7399,24.325,1064.9,549.7,122.0,11.239,-
33316,2022,Greece,0903XTR,13.268,1010.8,97.655,4.2298,24.087,1085.1,549.84,133.05,11.925,72.0
33317,2021,Luxembourg,0903XTR,18.513,1013.0,93.768,3.5533,19.717,1056.4,550.06,109.88,10.404,-
33318,2018,Austria,0903XTR,24.685,1017.5,53.643,4.2763,30.693,1100.1,542.18,150.9,13.401,49.481
33319,2021,Netherlands,0903XTR,14.375,1013.4,95.098,4.3706,23.089,1077.6,549.84,126.93,11.502,-
33320,2021,Bulgaria,0903XTR,5.5813,1021.8,91.906,3.0081,24.318,1087.7,549.93,134.08,11.89,-
33321,2021,Portugal,0903XTR,21.751,1017.0,81.461,5.2797,25.687,1092.2,550.42,134.74,12.156,69.156
33322,2021,Slovenia,0903XTR,21.13,1015.6,93.405,4.588,25.291,1090.8,550.05,134.27,12.167,63.214
33323,2020,Spain,0903XTR,25.259,1008.0,79.359,3.8481,25.807,1091.2,549.72,133.36,12.191,63.505
33324,2018,Estonia,0903XTR,5.4882,1015.6,80.102,2.5441,21.453,1038.3,543.75,109.68,10.381,-
33325,2020,Lithuania,0903XTR,21.053,1007.5,77.504,3.5531,27.131,1098.0,549.65,140.32,12.49,85.199
33326,2022,Finland,0903XTR,14.947,1018.0,79.35,4.8327,26.511,1089.1,544.42,139.9,12.512,-
33327,2018,Belgium,0903XTR,8.3631,1016.3,83.428,2.6437,20.003,1042.7,547.78,109.45,10.327,78.679
33328,2018,Republic of Cyprus,0903XTR,16.771,1005.3,66.885,2.956,26.51,1060.5,549.98,118.8,10.989,59.773
33329,2018,Luxembourg,0903XTR,19.331,1017.1,78.436,3.3132,23.495,1072.9,550.03,126.76,11.558,54.197
33330,2020,Lithuania,0903XTR,10.937,1016.1,73.201,4.2977,33.678,1099.9,527.52,161.35,14.031,73.097
33331,2022,Romania,0903XTR,11.72,1022.7,96.159,4.318,24.448,1087.7,550.15,134.67,11.95,-
33332,2018,Germany,0903XTR,11.551,1030.8,74.334,3.2846,23.577,1077.7,550.16,131.28,11.713,60.716
33333,2022,Poland,0903XTR,13.813,1013.7,88.161,4.9017,31.655,1100.0,532.83,156.72,13.749,66.727
33334,2020,Austria,0903XTR,16.672,1004.8,87.706,4.2433,30.236,1099.4,539.0,151.24,13.295,67.077
33335,2018,Finland,0903XTR,20.172,1010.2,76.792,3.7818,23.974,1075.9,550.3,128.1,11.662,44.798
33336,2018,Netherlands,0903XTR,14.448,1014.8,78.504,3.1146,22.341,1068.2,550.34,124.41,11.412,-
33337,2022,Hungary,0903XTR,21.619,1014.3,95.909,3.141,19.893,1059.4,550.0,111.85,10.723,53.942
33338,2019,Malta,0903XTR,26.086,1005.9,87.4,4.1014,25.544,1080.2,549.87,129.55,11.998,-
33339,2021,Czech Republic,0903XTR,16.119,1004.1,87.213,4.0269,18.658,1042.4,545.03,104.92,10.168,-
33340,2018,Slovakia,0903XTR,22.908,1010.7,51.404,4.4033,35.546,1099.8,535.77,154.01,13.773,-
33341,2019,Finland,0903XTR,12.675,1009.6,97.303,3.7121,25.101,1086.3,549.99,133.9,11.924,58.374
33342,2022,Ireland,0903XTR,22.836,1011.1,84.367,3.7333,25.226,1089.3,550.23,133.78,12.109,-
33343,2019,Germany,0903XTR,14.101,1014.3,76.198,3.4331,24.632,1074.3,550.13,131.01,11.668,-
33344,2018,Republic of Cyprus,0903XTR,23.317,1006.5,78.332,4.1702,29.619,1099.9,546.75,147.35,13.113,48.407
33345,2019,Slovenia,0903XTR,13.83,1017.4,91.671,3.6681,24.52,1079.1,550.24,133.47,11.95,-
33346,2022,Netherlands,0903XTR,16.034,1017.5,81.952,4.728,26.346,1097.5,549.86,141.61,12.552,75.634
33347,2019,Greece,0903XTR,13.434,999.46,81.411,3.5808,25.616,1078.0,550.21,134.45,11.834,-
33348,2020,Croatia,0903XTR,11.081,1010.9,89.342,3.0481,24.085,1084.1,549.67,133.48,11.799,-
33349,2020,Malta,0903XTR,8.6816,1019.8,84.076,4.1568,33.164,1099.9,526.35,164.11,14.155,-
33350,2018,Latvia,0903XTR,6.9828,1022.3,46.521,2.8511,24.722,1055.2,547.04,118.97,10.931,-
